# Generated by MIB Browser
# Version 8.0.3
# 4/14/2026 4:12:36 PM
#
# HUA-MALIR-100.19
# 16:12  04:12 PM
MIB	"OID Name"	Value
ENTITY-MIB	entPhysicalModelName.106769520	RACK-300
ENTITY-MIB	entPhysicalModelName.108519840	RACK-300
ENTITY-MIB	entPhysicalModelName.110270160	RACK-300
ENTITY-MIB	entPhysicalModelName.112020480	RACK-300
ENTITY-MIB	entPhysicalModelName.113770800	RACK-300
ENTITY-MIB	entPhysicalAlias.36	
ENTITY-MIB	entPhysicalAlias.72	
ENTITY-MIB	entPhysicalAlias.1750320	
ENTITY-MIB	entPhysicalAlias.1763784	H801MABR_0
ENTITY-MIB	entPhysicalAlias.1764192	
ENTITY-MIB	entPhysicalAlias.1764396	H805GPFD_0_0
ENTITY-MIB	entPhysicalAlias.1764397	
ENTITY-MIB	entPhysicalAlias.1764398	
ENTITY-MIB	entPhysicalAlias.1764399	
ENTITY-MIB	entPhysicalAlias.1764400	
ENTITY-MIB	entPhysicalAlias.1764401	
ENTITY-MIB	entPhysicalAlias.1764402	
ENTITY-MIB	entPhysicalAlias.1764403	
ENTITY-MIB	entPhysicalAlias.1764404	
ENTITY-MIB	entPhysicalAlias.1764405	
ENTITY-MIB	entPhysicalAlias.1764406	
ENTITY-MIB	entPhysicalAlias.1764407	
ENTITY-MIB	entPhysicalAlias.1764408	
ENTITY-MIB	entPhysicalAlias.1764409	
ENTITY-MIB	entPhysicalAlias.1764410	
ENTITY-MIB	entPhysicalAlias.1764411	
ENTITY-MIB	entPhysicalAlias.1764412	
ENTITY-MIB	entPhysicalAlias.1764600	
ENTITY-MIB	entPhysicalAlias.1764804	H805GPFD_0_1
ENTITY-MIB	entPhysicalAlias.1764805	
ENTITY-MIB	entPhysicalAlias.1764806	
ENTITY-MIB	entPhysicalAlias.1764807	
ENTITY-MIB	entPhysicalAlias.1764808	
ENTITY-MIB	entPhysicalAlias.1764809	
ENTITY-MIB	entPhysicalAlias.1764810	
ENTITY-MIB	entPhysicalAlias.1764811	
ENTITY-MIB	entPhysicalAlias.1764812	
ENTITY-MIB	entPhysicalAlias.1764813	
ENTITY-MIB	entPhysicalAlias.1764814	
ENTITY-MIB	entPhysicalAlias.1764815	
ENTITY-MIB	entPhysicalAlias.1764816	
ENTITY-MIB	entPhysicalAlias.1764817	
ENTITY-MIB	entPhysicalAlias.1764818	
ENTITY-MIB	entPhysicalAlias.1764819	
ENTITY-MIB	entPhysicalAlias.1764820	
ENTITY-MIB	entPhysicalAlias.1765008	
ENTITY-MIB	entPhysicalAlias.1765416	
ENTITY-MIB	entPhysicalAlias.1765620	H801MCUD1_0_3
ENTITY-MIB	entPhysicalAlias.1765621	
ENTITY-MIB	entPhysicalAlias.1765622	
ENTITY-MIB	entPhysicalAlias.1765654	
ENTITY-MIB	entPhysicalAlias.1765671	H801CPCB
ENTITY-MIB	entPhysicalAlias.1765673	
ENTITY-MIB	entPhysicalAlias.1765824	
ENTITY-MIB	entPhysicalAlias.1766028	H801MPWD_0_4
ENTITY-MIB	entPhysicalAlias.1766232	
ENTITY-MIB	entPhysicalAlias.3500640	
ENTITY-MIB	entPhysicalAlias.5250960	
ENTITY-MIB	entPhysicalAlias.7001280	
ENTITY-MIB	entPhysicalAlias.8751600	
ENTITY-MIB	entPhysicalAlias.10501920	
ENTITY-MIB	entPhysicalAlias.12252240	
ENTITY-MIB	entPhysicalAlias.14002560	
ENTITY-MIB	entPhysicalAlias.15752880	
ENTITY-MIB	entPhysicalAlias.17503200	
ENTITY-MIB	entPhysicalAlias.19253520	
ENTITY-MIB	entPhysicalAlias.21003840	
ENTITY-MIB	entPhysicalAlias.22754160	
ENTITY-MIB	entPhysicalAlias.24504480	
ENTITY-MIB	entPhysicalAlias.26254800	
ENTITY-MIB	entPhysicalAlias.28005120	
ENTITY-MIB	entPhysicalAlias.29755440	
ENTITY-MIB	entPhysicalAlias.31505760	
ENTITY-MIB	entPhysicalAlias.33256080	
ENTITY-MIB	entPhysicalAlias.35006400	
ENTITY-MIB	entPhysicalAlias.36756720	
ENTITY-MIB	entPhysicalAlias.38507040	
ENTITY-MIB	entPhysicalAlias.40257360	
ENTITY-MIB	entPhysicalAlias.42007680	
ENTITY-MIB	entPhysicalAlias.43758000	
ENTITY-MIB	entPhysicalAlias.45508320	
ENTITY-MIB	entPhysicalAlias.47258640	
ENTITY-MIB	entPhysicalAlias.49008960	
ENTITY-MIB	entPhysicalAlias.50759280	
ENTITY-MIB	entPhysicalAlias.52509600	
ENTITY-MIB	entPhysicalAlias.54259920	
ENTITY-MIB	entPhysicalAlias.56010240	
ENTITY-MIB	entPhysicalAlias.57760560	
ENTITY-MIB	entPhysicalAlias.59510880	
ENTITY-MIB	entPhysicalAlias.61261200	
ENTITY-MIB	entPhysicalAlias.63011520	
ENTITY-MIB	entPhysicalAlias.64761840	
ENTITY-MIB	entPhysicalAlias.66512160	
ENTITY-MIB	entPhysicalAlias.68262480	
ENTITY-MIB	entPhysicalAlias.70012800	
ENTITY-MIB	entPhysicalAlias.71763120	
ENTITY-MIB	entPhysicalAlias.73513440	
ENTITY-MIB	entPhysicalAlias.75263760	
ENTITY-MIB	entPhysicalAlias.77014080	
ENTITY-MIB	entPhysicalAlias.78764400	
ENTITY-MIB	entPhysicalAlias.80514720	
ENTITY-MIB	entPhysicalAlias.82265040	
ENTITY-MIB	entPhysicalAlias.84015360	
ENTITY-MIB	entPhysicalAlias.85765680	
ENTITY-MIB	entPhysicalAlias.87516000	
ENTITY-MIB	entPhysicalAlias.89266320	
ENTITY-MIB	entPhysicalAlias.91016640	
ENTITY-MIB	entPhysicalAlias.92766960	
ENTITY-MIB	entPhysicalAlias.94517280	
ENTITY-MIB	entPhysicalAlias.96267600	
ENTITY-MIB	entPhysicalAlias.98017920	
ENTITY-MIB	entPhysicalAlias.99768240	
ENTITY-MIB	entPhysicalAlias.101518560	
ENTITY-MIB	entPhysicalAlias.103268880	
ENTITY-MIB	entPhysicalAlias.105019200	
ENTITY-MIB	entPhysicalAlias.106769520	
ENTITY-MIB	entPhysicalAlias.108519840	
ENTITY-MIB	entPhysicalAlias.110270160	
ENTITY-MIB	entPhysicalAlias.112020480	
ENTITY-MIB	entPhysicalAlias.113770800	
ENTITY-MIB	entPhysicalAssetID.36	
ENTITY-MIB	entPhysicalAssetID.72	
ENTITY-MIB	entPhysicalAssetID.1750320	
ENTITY-MIB	entPhysicalAssetID.1763784	
ENTITY-MIB	entPhysicalAssetID.1764192	
ENTITY-MIB	entPhysicalAssetID.1764396	
ENTITY-MIB	entPhysicalAssetID.1764397	
ENTITY-MIB	entPhysicalAssetID.1764398	
ENTITY-MIB	entPhysicalAssetID.1764399	
ENTITY-MIB	entPhysicalAssetID.1764400	
ENTITY-MIB	entPhysicalAssetID.1764401	
ENTITY-MIB	entPhysicalAssetID.1764402	
ENTITY-MIB	entPhysicalAssetID.1764403	
ENTITY-MIB	entPhysicalAssetID.1764404	
ENTITY-MIB	entPhysicalAssetID.1764405	
ENTITY-MIB	entPhysicalAssetID.1764406	
ENTITY-MIB	entPhysicalAssetID.1764407	
ENTITY-MIB	entPhysicalAssetID.1764408	
ENTITY-MIB	entPhysicalAssetID.1764409	
ENTITY-MIB	entPhysicalAssetID.1764410	
ENTITY-MIB	entPhysicalAssetID.1764411	
ENTITY-MIB	entPhysicalAssetID.1764412	
ENTITY-MIB	entPhysicalAssetID.1764600	
ENTITY-MIB	entPhysicalAssetID.1764804	
ENTITY-MIB	entPhysicalAssetID.1764805	
ENTITY-MIB	entPhysicalAssetID.1764806	
ENTITY-MIB	entPhysicalAssetID.1764807	
ENTITY-MIB	entPhysicalAssetID.1764808	
ENTITY-MIB	entPhysicalAssetID.1764809	
ENTITY-MIB	entPhysicalAssetID.1764810	
ENTITY-MIB	entPhysicalAssetID.1764811	
ENTITY-MIB	entPhysicalAssetID.1764812	
ENTITY-MIB	entPhysicalAssetID.1764813	
ENTITY-MIB	entPhysicalAssetID.1764814	
ENTITY-MIB	entPhysicalAssetID.1764815	
ENTITY-MIB	entPhysicalAssetID.1764816	
ENTITY-MIB	entPhysicalAssetID.1764817	
ENTITY-MIB	entPhysicalAssetID.1764818	
ENTITY-MIB	entPhysicalAssetID.1764819	
ENTITY-MIB	entPhysicalAssetID.1764820	
ENTITY-MIB	entPhysicalAssetID.1765008	
ENTITY-MIB	entPhysicalAssetID.1765416	
ENTITY-MIB	entPhysicalAssetID.1765620	
ENTITY-MIB	entPhysicalAssetID.1765621	
ENTITY-MIB	entPhysicalAssetID.1765622	
ENTITY-MIB	entPhysicalAssetID.1765654	
ENTITY-MIB	entPhysicalAssetID.1765671	
ENTITY-MIB	entPhysicalAssetID.1765673	
ENTITY-MIB	entPhysicalAssetID.1765824	
ENTITY-MIB	entPhysicalAssetID.1766028	
ENTITY-MIB	entPhysicalAssetID.1766232	
ENTITY-MIB	entPhysicalAssetID.3500640	
ENTITY-MIB	entPhysicalAssetID.5250960	
ENTITY-MIB	entPhysicalAssetID.7001280	
ENTITY-MIB	entPhysicalAssetID.8751600	
ENTITY-MIB	entPhysicalAssetID.10501920	
ENTITY-MIB	entPhysicalAssetID.12252240	
ENTITY-MIB	entPhysicalAssetID.14002560	
ENTITY-MIB	entPhysicalAssetID.15752880	
ENTITY-MIB	entPhysicalAssetID.17503200	
ENTITY-MIB	entPhysicalAssetID.19253520	
ENTITY-MIB	entPhysicalAssetID.21003840	
ENTITY-MIB	entPhysicalAssetID.22754160	
ENTITY-MIB	entPhysicalAssetID.24504480	
ENTITY-MIB	entPhysicalAssetID.26254800	
ENTITY-MIB	entPhysicalAssetID.28005120	
ENTITY-MIB	entPhysicalAssetID.29755440	
ENTITY-MIB	entPhysicalAssetID.31505760	
ENTITY-MIB	entPhysicalAssetID.33256080	
ENTITY-MIB	entPhysicalAssetID.35006400	
ENTITY-MIB	entPhysicalAssetID.36756720	
ENTITY-MIB	entPhysicalAssetID.38507040	
ENTITY-MIB	entPhysicalAssetID.40257360	
ENTITY-MIB	entPhysicalAssetID.42007680	
ENTITY-MIB	entPhysicalAssetID.43758000	
ENTITY-MIB	entPhysicalAssetID.45508320	
ENTITY-MIB	entPhysicalAssetID.47258640	
ENTITY-MIB	entPhysicalAssetID.49008960	
ENTITY-MIB	entPhysicalAssetID.50759280	
ENTITY-MIB	entPhysicalAssetID.52509600	
ENTITY-MIB	entPhysicalAssetID.54259920	
ENTITY-MIB	entPhysicalAssetID.56010240	
ENTITY-MIB	entPhysicalAssetID.57760560	
ENTITY-MIB	entPhysicalAssetID.59510880	
ENTITY-MIB	entPhysicalAssetID.61261200	
ENTITY-MIB	entPhysicalAssetID.63011520	
ENTITY-MIB	entPhysicalAssetID.64761840	
ENTITY-MIB	entPhysicalAssetID.66512160	
ENTITY-MIB	entPhysicalAssetID.68262480	
ENTITY-MIB	entPhysicalAssetID.70012800	
ENTITY-MIB	entPhysicalAssetID.71763120	
ENTITY-MIB	entPhysicalAssetID.73513440	
ENTITY-MIB	entPhysicalAssetID.75263760	
ENTITY-MIB	entPhysicalAssetID.77014080	
ENTITY-MIB	entPhysicalAssetID.78764400	
ENTITY-MIB	entPhysicalAssetID.80514720	
ENTITY-MIB	entPhysicalAssetID.82265040	
ENTITY-MIB	entPhysicalAssetID.84015360	
ENTITY-MIB	entPhysicalAssetID.85765680	
ENTITY-MIB	entPhysicalAssetID.87516000	
ENTITY-MIB	entPhysicalAssetID.89266320	
ENTITY-MIB	entPhysicalAssetID.91016640	
ENTITY-MIB	entPhysicalAssetID.92766960	
ENTITY-MIB	entPhysicalAssetID.94517280	
ENTITY-MIB	entPhysicalAssetID.96267600	
ENTITY-MIB	entPhysicalAssetID.98017920	
ENTITY-MIB	entPhysicalAssetID.99768240	
ENTITY-MIB	entPhysicalAssetID.101518560	
ENTITY-MIB	entPhysicalAssetID.103268880	
ENTITY-MIB	entPhysicalAssetID.105019200	
ENTITY-MIB	entPhysicalAssetID.106769520	
ENTITY-MIB	entPhysicalAssetID.108519840	
ENTITY-MIB	entPhysicalAssetID.110270160	
ENTITY-MIB	entPhysicalAssetID.112020480	
ENTITY-MIB	entPhysicalAssetID.113770800	
ENTITY-MIB	entPhysicalIsFRU.36	False
ENTITY-MIB	entPhysicalIsFRU.72	False
ENTITY-MIB	entPhysicalIsFRU.1750320	False
ENTITY-MIB	entPhysicalIsFRU.1763784	False
ENTITY-MIB	entPhysicalIsFRU.1764192	False
ENTITY-MIB	entPhysicalIsFRU.1764396	True
ENTITY-MIB	entPhysicalIsFRU.1764397	True
ENTITY-MIB	entPhysicalIsFRU.1764398	True
ENTITY-MIB	entPhysicalIsFRU.1764399	True
ENTITY-MIB	entPhysicalIsFRU.1764400	True
ENTITY-MIB	entPhysicalIsFRU.1764401	True
ENTITY-MIB	entPhysicalIsFRU.1764402	True
ENTITY-MIB	entPhysicalIsFRU.1764403	True
ENTITY-MIB	entPhysicalIsFRU.1764404	True
ENTITY-MIB	entPhysicalIsFRU.1764405	True
ENTITY-MIB	entPhysicalIsFRU.1764406	True
ENTITY-MIB	entPhysicalIsFRU.1764407	True
ENTITY-MIB	entPhysicalIsFRU.1764408	True
ENTITY-MIB	entPhysicalIsFRU.1764409	True
ENTITY-MIB	entPhysicalIsFRU.1764410	True
ENTITY-MIB	entPhysicalIsFRU.1764411	True
ENTITY-MIB	entPhysicalIsFRU.1764412	True
ENTITY-MIB	entPhysicalIsFRU.1764600	False
ENTITY-MIB	entPhysicalIsFRU.1764804	True
ENTITY-MIB	entPhysicalIsFRU.1764805	True
ENTITY-MIB	entPhysicalIsFRU.1764806	True
ENTITY-MIB	entPhysicalIsFRU.1764807	True
ENTITY-MIB	entPhysicalIsFRU.1764808	True
ENTITY-MIB	entPhysicalIsFRU.1764809	True
ENTITY-MIB	entPhysicalIsFRU.1764810	True
ENTITY-MIB	entPhysicalIsFRU.1764811	True
ENTITY-MIB	entPhysicalIsFRU.1764812	True
ENTITY-MIB	entPhysicalIsFRU.1764813	True
ENTITY-MIB	entPhysicalIsFRU.1764814	True
ENTITY-MIB	entPhysicalIsFRU.1764815	True
ENTITY-MIB	entPhysicalIsFRU.1764816	True
ENTITY-MIB	entPhysicalIsFRU.1764817	True
ENTITY-MIB	entPhysicalIsFRU.1764818	True
ENTITY-MIB	entPhysicalIsFRU.1764819	True
ENTITY-MIB	entPhysicalIsFRU.1764820	True
ENTITY-MIB	entPhysicalIsFRU.1765008	False
ENTITY-MIB	entPhysicalIsFRU.1765416	False
ENTITY-MIB	entPhysicalIsFRU.1765620	True
ENTITY-MIB	entPhysicalIsFRU.1765621	True
ENTITY-MIB	entPhysicalIsFRU.1765622	True
ENTITY-MIB	entPhysicalIsFRU.1765654	False
ENTITY-MIB	entPhysicalIsFRU.1765671	True
ENTITY-MIB	entPhysicalIsFRU.1765673	True
ENTITY-MIB	entPhysicalIsFRU.1765824	False
ENTITY-MIB	entPhysicalIsFRU.1766028	True
ENTITY-MIB	entPhysicalIsFRU.1766232	False
ENTITY-MIB	entPhysicalIsFRU.3500640	False
ENTITY-MIB	entPhysicalIsFRU.5250960	False
ENTITY-MIB	entPhysicalIsFRU.7001280	False
ENTITY-MIB	entPhysicalIsFRU.8751600	False
ENTITY-MIB	entPhysicalIsFRU.10501920	False
ENTITY-MIB	entPhysicalIsFRU.12252240	False
ENTITY-MIB	entPhysicalIsFRU.14002560	False
ENTITY-MIB	entPhysicalIsFRU.15752880	False
ENTITY-MIB	entPhysicalIsFRU.17503200	False
ENTITY-MIB	entPhysicalIsFRU.19253520	False
ENTITY-MIB	entPhysicalIsFRU.21003840	False
ENTITY-MIB	entPhysicalIsFRU.22754160	False
ENTITY-MIB	entPhysicalIsFRU.24504480	False
ENTITY-MIB	entPhysicalIsFRU.26254800	False
ENTITY-MIB	entPhysicalIsFRU.28005120	False
ENTITY-MIB	entPhysicalIsFRU.29755440	False
ENTITY-MIB	entPhysicalIsFRU.31505760	False
ENTITY-MIB	entPhysicalIsFRU.33256080	False
ENTITY-MIB	entPhysicalIsFRU.35006400	False
ENTITY-MIB	entPhysicalIsFRU.36756720	False
ENTITY-MIB	entPhysicalIsFRU.38507040	False
ENTITY-MIB	entPhysicalIsFRU.40257360	False
ENTITY-MIB	entPhysicalIsFRU.42007680	False
ENTITY-MIB	entPhysicalIsFRU.43758000	False
ENTITY-MIB	entPhysicalIsFRU.45508320	False
ENTITY-MIB	entPhysicalIsFRU.47258640	False
ENTITY-MIB	entPhysicalIsFRU.49008960	False
ENTITY-MIB	entPhysicalIsFRU.50759280	False
ENTITY-MIB	entPhysicalIsFRU.52509600	False
ENTITY-MIB	entPhysicalIsFRU.54259920	False
ENTITY-MIB	entPhysicalIsFRU.56010240	False
ENTITY-MIB	entPhysicalIsFRU.57760560	False
ENTITY-MIB	entPhysicalIsFRU.59510880	False
ENTITY-MIB	entPhysicalIsFRU.61261200	False
ENTITY-MIB	entPhysicalIsFRU.63011520	False
ENTITY-MIB	entPhysicalIsFRU.64761840	False
ENTITY-MIB	entPhysicalIsFRU.66512160	False
ENTITY-MIB	entPhysicalIsFRU.68262480	False
ENTITY-MIB	entPhysicalIsFRU.70012800	False
ENTITY-MIB	entPhysicalIsFRU.71763120	False
ENTITY-MIB	entPhysicalIsFRU.73513440	False
ENTITY-MIB	entPhysicalIsFRU.75263760	False
ENTITY-MIB	entPhysicalIsFRU.77014080	False
ENTITY-MIB	entPhysicalIsFRU.78764400	False
ENTITY-MIB	entPhysicalIsFRU.80514720	False
ENTITY-MIB	entPhysicalIsFRU.82265040	False
ENTITY-MIB	entPhysicalIsFRU.84015360	False
ENTITY-MIB	entPhysicalIsFRU.85765680	False
ENTITY-MIB	entPhysicalIsFRU.87516000	False
ENTITY-MIB	entPhysicalIsFRU.89266320	False
ENTITY-MIB	entPhysicalIsFRU.91016640	False
ENTITY-MIB	entPhysicalIsFRU.92766960	False
ENTITY-MIB	entPhysicalIsFRU.94517280	False
ENTITY-MIB	entPhysicalIsFRU.96267600	False
ENTITY-MIB	entPhysicalIsFRU.98017920	False
ENTITY-MIB	entPhysicalIsFRU.99768240	False
ENTITY-MIB	entPhysicalIsFRU.101518560	False
ENTITY-MIB	entPhysicalIsFRU.103268880	False
ENTITY-MIB	entPhysicalIsFRU.105019200	False
ENTITY-MIB	entPhysicalIsFRU.106769520	False
ENTITY-MIB	entPhysicalIsFRU.108519840	False
ENTITY-MIB	entPhysicalIsFRU.110270160	False
ENTITY-MIB	entPhysicalIsFRU.112020480	False
ENTITY-MIB	entPhysicalIsFRU.113770800	False
ENTITY-MIB	entPhysicalEntry.17.36	ã
ENTITY-MIB	entPhysicalEntry.17.72	
ENTITY-MIB	entPhysicalEntry.17.1750320	
ENTITY-MIB	entPhysicalEntry.17.1763784	ã
ENTITY-MIB	entPhysicalEntry.17.1764192	ã
ENTITY-MIB	entPhysicalEntry.17.1764396	â
ENTITY-MIB	entPhysicalEntry.17.1764397	Þ
ENTITY-MIB	entPhysicalEntry.17.1764398	
ENTITY-MIB	entPhysicalEntry.17.1764399	
ENTITY-MIB	entPhysicalEntry.17.1764400	
ENTITY-MIB	entPhysicalEntry.17.1764401	
ENTITY-MIB	entPhysicalEntry.17.1764402	
ENTITY-MIB	entPhysicalEntry.17.1764403	
ENTITY-MIB	entPhysicalEntry.17.1764404	
ENTITY-MIB	entPhysicalEntry.17.1764405	
ENTITY-MIB	entPhysicalEntry.17.1764406	
ENTITY-MIB	entPhysicalEntry.17.1764407	
ENTITY-MIB	entPhysicalEntry.17.1764408	ß
ENTITY-MIB	entPhysicalEntry.17.1764409	
ENTITY-MIB	entPhysicalEntry.17.1764410	
ENTITY-MIB	entPhysicalEntry.17.1764411	
ENTITY-MIB	entPhysicalEntry.17.1764412	
ENTITY-MIB	entPhysicalEntry.17.1764600	ã
ENTITY-MIB	entPhysicalEntry.17.1764804	ã
ENTITY-MIB	entPhysicalEntry.17.1764805	Ü
ENTITY-MIB	entPhysicalEntry.17.1764806	
ENTITY-MIB	entPhysicalEntry.17.1764807	
ENTITY-MIB	entPhysicalEntry.17.1764808	
ENTITY-MIB	entPhysicalEntry.17.1764809	
ENTITY-MIB	entPhysicalEntry.17.1764810	Ü
ENTITY-MIB	entPhysicalEntry.17.1764811	
ENTITY-MIB	entPhysicalEntry.17.1764812	
ENTITY-MIB	entPhysicalEntry.17.1764813	
ENTITY-MIB	entPhysicalEntry.17.1764814	
ENTITY-MIB	entPhysicalEntry.17.1764815	
ENTITY-MIB	entPhysicalEntry.17.1764816	
ENTITY-MIB	entPhysicalEntry.17.1764817	
ENTITY-MIB	entPhysicalEntry.17.1764818	
ENTITY-MIB	entPhysicalEntry.17.1764819	
ENTITY-MIB	entPhysicalEntry.17.1764820	
ENTITY-MIB	entPhysicalEntry.17.1765008	ã
ENTITY-MIB	entPhysicalEntry.17.1765416	ã
ENTITY-MIB	entPhysicalEntry.17.1765620	â
ENTITY-MIB	entPhysicalEntry.17.1765621	ã
ENTITY-MIB	entPhysicalEntry.17.1765622	ã
ENTITY-MIB	entPhysicalEntry.17.1765654	â
ENTITY-MIB	entPhysicalEntry.17.1765671	
ENTITY-MIB	entPhysicalEntry.17.1765673	Û
ENTITY-MIB	entPhysicalEntry.17.1765824	ã
ENTITY-MIB	entPhysicalEntry.17.1766028	â
ENTITY-MIB	entPhysicalEntry.17.1766232	ã
ENTITY-MIB	entPhysicalEntry.17.3500640	
ENTITY-MIB	entPhysicalEntry.17.5250960	
ENTITY-MIB	entPhysicalEntry.17.7001280	
ENTITY-MIB	entPhysicalEntry.17.8751600	
ENTITY-MIB	entPhysicalEntry.17.10501920	
ENTITY-MIB	entPhysicalEntry.17.12252240	
ENTITY-MIB	entPhysicalEntry.17.14002560	
ENTITY-MIB	entPhysicalEntry.17.15752880	
ENTITY-MIB	entPhysicalEntry.17.17503200	
ENTITY-MIB	entPhysicalEntry.17.19253520	
ENTITY-MIB	entPhysicalEntry.17.21003840	
ENTITY-MIB	entPhysicalEntry.17.22754160	
ENTITY-MIB	entPhysicalEntry.17.24504480	
ENTITY-MIB	entPhysicalEntry.17.26254800	
ENTITY-MIB	entPhysicalEntry.17.28005120	
ENTITY-MIB	entPhysicalEntry.17.29755440	
ENTITY-MIB	entPhysicalEntry.17.31505760	
ENTITY-MIB	entPhysicalEntry.17.33256080	
ENTITY-MIB	entPhysicalEntry.17.35006400	
ENTITY-MIB	entPhysicalEntry.17.36756720	
ENTITY-MIB	entPhysicalEntry.17.38507040	
ENTITY-MIB	entPhysicalEntry.17.40257360	
ENTITY-MIB	entPhysicalEntry.17.42007680	
ENTITY-MIB	entPhysicalEntry.17.43758000	
ENTITY-MIB	entPhysicalEntry.17.45508320	
ENTITY-MIB	entPhysicalEntry.17.47258640	
ENTITY-MIB	entPhysicalEntry.17.49008960	
ENTITY-MIB	entPhysicalEntry.17.50759280	
ENTITY-MIB	entPhysicalEntry.17.52509600	
ENTITY-MIB	entPhysicalEntry.17.54259920	
ENTITY-MIB	entPhysicalEntry.17.56010240	
ENTITY-MIB	entPhysicalEntry.17.57760560	
ENTITY-MIB	entPhysicalEntry.17.59510880	
ENTITY-MIB	entPhysicalEntry.17.61261200	
ENTITY-MIB	entPhysicalEntry.17.63011520	
ENTITY-MIB	entPhysicalEntry.17.64761840	
ENTITY-MIB	entPhysicalEntry.17.66512160	
ENTITY-MIB	entPhysicalEntry.17.68262480	
ENTITY-MIB	entPhysicalEntry.17.70012800	
ENTITY-MIB	entPhysicalEntry.17.71763120	
ENTITY-MIB	entPhysicalEntry.17.73513440	
ENTITY-MIB	entPhysicalEntry.17.75263760	
ENTITY-MIB	entPhysicalEntry.17.77014080	
ENTITY-MIB	entPhysicalEntry.17.78764400	
ENTITY-MIB	entPhysicalEntry.17.80514720	
ENTITY-MIB	entPhysicalEntry.17.82265040	
ENTITY-MIB	entPhysicalEntry.17.84015360	
ENTITY-MIB	entPhysicalEntry.17.85765680	
ENTITY-MIB	entPhysicalEntry.17.87516000	
ENTITY-MIB	entPhysicalEntry.17.89266320	
ENTITY-MIB	entPhysicalEntry.17.91016640	
ENTITY-MIB	entPhysicalEntry.17.92766960	
ENTITY-MIB	entPhysicalEntry.17.94517280	
ENTITY-MIB	entPhysicalEntry.17.96267600	
ENTITY-MIB	entPhysicalEntry.17.98017920	
ENTITY-MIB	entPhysicalEntry.17.99768240	
ENTITY-MIB	entPhysicalEntry.17.101518560	
ENTITY-MIB	entPhysicalEntry.17.103268880	
ENTITY-MIB	entPhysicalEntry.17.105019200	
ENTITY-MIB	entPhysicalEntry.17.106769520	
ENTITY-MIB	entPhysicalEntry.17.108519840	
ENTITY-MIB	entPhysicalEntry.17.110270160	
ENTITY-MIB	entPhysicalEntry.17.112020480	
ENTITY-MIB	entPhysicalEntry.17.113770800	
ENTITY-MIB	entPhysicalEntry.18.36	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.72	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1750320	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1763784	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764192	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764396	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764397	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764398	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764399	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764400	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764401	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764402	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764403	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764404	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764405	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764406	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764407	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764408	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764409	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764410	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764411	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764412	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764600	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764804	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764805	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764806	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764807	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764808	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764809	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764810	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764811	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764812	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764813	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764814	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764815	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764816	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764817	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764818	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764819	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1764820	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1765008	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1765416	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1765620	www.huawei.com
ENTITY-MIB	entPhysicalEntry.18.1765621	www.huawei.com
